year,month,day,open,high,low,close,vol
2010,11,30,574.3,574.32,553.31,556.23,6580101
2010,12,01,562.45,571.57,562.4,564.86,3495084
2010,12,02,568.35,573.33,565.35,572.32,2346692
2010,12,03,568.57,576.48,568,572.25,2279379
2010,12,06,581,582,576.61,578.87,2026370
2010,12,07,591.35,593,586,587,2797688
2010,12,08,591.5,592.52,583.69,589.97,1590477
2010,12,09,593.54,595.58,589,591,1778412
2010,12,10,593.14,593.99,590.25,592.9,1492526
2010,12,13,597.4,603,594.09,594.93,2261949
2010,12,14,597.04,598.29,592.48,594.21,1528269
2010,12,15,593.71,596.45,589.15,590.71,1877745
2010,12,16,592.95,593.77,588.07,591.62,1362887
2010,12,17,592.24,592.56,587.67,591.14,2855552
2010,12,20,594.98,597.88,588.66,595.49,1609520
2010,12,21,598.7,604.72,597.62,603.3,1712912
2010,12,22,604.02,607,603.28,605.22,1138098
2010,12,23,605.34,606,602.03,604.01,1049718
2010,12,27,602.74,603.78,599.5,603.11,1167406
2010,12,28,602.5,603.87,598.01,598.91,984058
2010,12,29,601.94,602.41,598.92,601.01,886753
2010,12,30,598.69,601.33,597.39,598.9,891393
2010,12,31,596.74,598.42,592.03,593.7,1359478
2011,01,03,596.72,605.59,596.48,603.68,2090560
2011,01,04,606.4,606.45,600.12,602.68,1721254
2011,01,05,600.96,610.33,600.05,609.32,2438591
2011,01,06,610.13,618.43,610.05,614.06,1943159
2011,01,07,615.91,618.25,610.13,616.26,1999769
2011,01,10,614.75,615.39,608.56,614.47,1464259
2011,01,11,617.67,618.8,614.5,615.3,1333442
2011,01,12,619.14,619.35,614.77,616.39,1454282
2011,01,13,616.97,619.67,614.16,615.83,1237407
2011,01,14,617.4,624.27,617.08,623.3,2222752
2011,01,18,626.27,641.99,625.27,640.04,2864414
2011,01,19,642.5,642.96,629.66,630.69,3246882
2011,01,20,632.01,634.08,623.29,625.4,3497020
2011,01,21,638.72,641.73,611.53,611.95,8573350
2011,01,24,607.66,612.49,601.23,610.89,4448086
2011,01,25,608.2,620.69,606.52,619.53,3451781
2011,01,26,620.33,622.49,615.28,617.22,1904219
2011,01,27,618.6,619.7,613.25,616.91,1893370
2011,01,28,619.07,620.36,599.76,600.91,4086564
2011,01,31,603.6,604.47,595.55,599.94,2569221
2011,02,01,604.55,613.36,603.11,610.97,2634405
2011,02,02,611.05,614.34,607.53,611.49,1671540
2011,02,03,610.05,611.45,606.13,610.43,1449543
2011,02,04,609.67,611.44,606.61,610.41,1400240
2011,02,07,610.57,618.39,609.21,614.19,1695432
2011,02,08,614.93,619.63,614.51,618.18,1469351
2011,02,09,616.87,619.45,612.34,615.7,1758601
2011,02,10,614.17,616.25,611.56,615.39,2196940
2011,02,11,613.79,625,613,624.51,2515157
2011,02,14,623.31,629.64,620.01,628,2076481
2011,02,15,627.7,630.09,623.1,623.96,1967950
2011,02,16,625.63,626.5,622.1,624.04,1605264
2011,02,17,620.52,627.25,620.28,625.18,1360077
2011,02,18,626.45,631.18,624.18,630.1,3268640
2011,02,22,620.2,624.93,607.77,609.99,3433593
2011,02,23,610.23,614.7,604,612.01,2646765
2011,02,24,611.29,613.09,601.35,609.03,2541797
2011,02,25,611.86,614.72,609.5,609.96,1760755
2011,02,28,609.94,616.49,608.01,613.46,1934571
2011,03,01,617.98,619.22,599.3,600.45,3090651
2011,03,02,600,606,595.19,600.62,1914360
2011,03,03,606.38,611.49,605,609.63,1856899
2011,03,04,608.33,608.98,600.2,600.98,2633929
2011,03,07,601.83,603.69,587,591.68,3211596
2011,03,08,593.3,597.98,590.2,592.2,2165973
2011,03,09,591.37,594.51,585.75,591.56,2024263
2011,03,10,585.42,586.62,579.45,580.32,2980670
2011,03,11,578.22,580,573.33,576.74,2783802
2011,03,14,572.8,578.29,568.02,569.94,2654882
2011,03,15,557.51,571,555.5,569.46,3747466
2011,03,16,568,569.79,551.28,557.33,3622241
2011,03,17,564.48,569,560.75,560.75,2411376
2011,03,18,564.64,567.99,559.74,560.21,3078585
2011,03,21,570.22,579.8,569.02,576.54,2881045
2011,03,22,577.4,579.23,572.51,577.1,1792208
2011,03,23,575.19,582.45,572,582.12,1732286
2011,03,24,585.46,588.39,578.8,586.43,1969752
2011,03,25,586.81,586.91,579.24,579.72,2689447
2011,03,28,581.89,584.99,574.71,575.28,2016879
2011,03,29,576,581.89,573.01,581.34,1498245
2011,03,30,584.95,585.5,580.58,581.94,1319866
2011,03,31,583.4,588.16,581.74,586.81,1735922
2011,04,01,588.76,595.19,588.76,591.57,2449209
2011,04,04,593,594.74,583.1,587.11,1961193
2011,04,05,581.12,581.49,565.68,568.53,5710962
2011,04,06,572,575.16,568,574.21,2502896
2011,04,07,575.71,580.64,574.19,579.4,2092178
2011,04,08,584.89,584.89,578.06,578.46,1818359
2011,04,11,576.2,578.1,573,576.4,1690120
2011,04,12,575.06,576.92,568.05,570.27,1998082
2011,04,13,576.31,577.6,571.75,576.22,1747699
2011,04,14,575.19,579.39,572.1,579.14,3172848
2011,04,15,545.49,545.75,530.17,530.67,13524058
2011,04,18,526.72,527.66,519,526.57,4880085
2011,04,19,529.96,530.88,520.9,521.06,2565815
2011,04,20,525.75,526.82,521.39,525.71,2906287
2011,04,21,527.49,528.28,522.39,525.09,2336869
2011,04,25,525.25,527,522.01,525.03,1560874
2011,04,26,526.53,537.44,525.21,533.69,3238414
2011,04,27,537.99,538.11,534.35,537.61,2169896
2011,04,28,538.09,539.25,534.08,537.88,1886646
2011,04,29,539.62,543.72,538.51,541.95,2271818
2011,05,02,545.7,545.73,537.12,538.5,2040354
2011,05,03,537.78,542.01,529.63,533.69,1987366
2011,05,04,535.17,539,533.02,536.12,1963988
2011,05,05,533.85,539.42,531.5,534.26,1805830
2011,05,06,538.73,541.46,535.35,535.69,1973600
2011,05,09,535.11,538.49,531.1,537.93,1868358
2011,05,10,540,544.43,537.54,542.69,1950597
2011,05,11,540.79,543.55,533.69,535.36,2285188
2011,05,12,535.24,536.94,530.91,535.02,1379295
2011,05,13,534.61,535.92,529.05,529.78,1984608
2011,05,16,526.31,527.27,516.4,518.42,2804417
2011,05,17,515.42,531.22,515.03,529.92,3170966
2011,05,18,529.27,530.33,525.7,529.6,1778722
2011,05,19,532.72,536.54,529.72,530.61,2260166
2011,05,20,531.51,531.99,523.13,523.99,2229577
2011,05,23,516.71,520,513.4,518.48,2133922
2011,05,24,520.96,523.96,518.17,518.29,1664087
2011,05,25,517.33,522.77,517.25,519.86,1218429
2011,05,26,517.7,522.12,515,517.98,2035047
2011,05,27,518.48,521.79,516.3,520.99,1656033
2011,05,31,525.1,528.65,523.5,528.6,2302986
2011,06,01,528.46,533.2,525.31,525.95,2715749
2011,06,02,527.57,530.3,522.48,528.13,2136802
2011,06,03,522,527.6,521.5,523.62,1595981
2011,06,06,523.54,526.82,519.25,521.05,1761217
2011,06,07,522.74,524.63,519.04,519.11,1783636
2011,06,08,516.72,521.24,515.78,519.53,1596724
2011,06,09,520,520,515.64,517.27,1506997
2011,06,10,514.08,516.69,509.29,509.61,2209195
2011,06,13,510,510.2,502.17,504.54,2350386
2011,06,14,508.56,514.08,506.99,508.88,2086720
2011,06,15,505.03,508.35,500.61,503.08,1952806
2011,06,16,502.81,506.49,496.67,500.23,2590565
2011,06,17,506.18,506.69,485,485.23,5165397
2011,06,20,485.16,486.23,479.23,484.43,2949676
2011,06,21,487.19,493.94,484.73,493.05,2595178
2011,06,22,491.45,492.35,486.98,487,2301868
2011,06,23,482.14,482.86,473.73,480.53,4658717
2011,06,24,480.4,480.75,473.02,473.84,3300573
2011,06,27,474,488.4,473.6,482.87,3110036
2011,06,28,484.7,496.21,484.02,493.26,2591593
2011,06,29,495.95,500.25,492.38,497.57,2229177
2011,06,30,501.55,506.67,501.5,506.22,2221872
2011,07,01,506.48,520.64,505.91,520.62,3445119
2011,07,05,525.3,535.4,525.3,532.34,3688558
2011,07,06,533.5,538.51,533.04,535.26,2596248
2011,07,07,540.63,550.68,535.88,546.72,3789171
2011,07,08,532.9,537.65,527.27,531.96,4434512
2011,07,11,527.65,535.98,525.5,527.09,2729000
2011,07,12,528.16,539.42,526,534.01,2756643
2011,07,13,537,544,536.48,538.35,2690998
2011,07,14,539.24,542,526.73,528.83,3711668
2011,07,15,598.1,600.25,588.16,597.51,12727799
2011,07,18,592.49,602.05,592,595,4370473
2011,07,19,596.12,604.68,595.53,601.93,2862124
2011,07,20,602.18,602.83,595.5,595.5,2107379
2011,07,21,594.03,608.06,594.01,607.18,3249916
2011,07,22,605.48,619.5,604.27,617.61,3400168
2011,07,25,613.22,625.41,613,619.37,3046838
2011,07,26,618.05,627.5,617.22,621.84,2199823
2011,07,27,617.18,620.95,604.75,607.04,3533551
2011,07,28,604.66,615.98,603,610.92,2980215
2011,07,29,604.71,614.96,604,604.99,3744900
2011,08,01,610,615.5,599.18,606.41,3846836
2011,08,02,606,609.67,591.73,591.92,2911523
2011,08,03,593.04,603,583.63,601.87,3709465
2011,08,04,594.5,598.85,577.73,577.98,4605192
2011,08,05,582.55,590,562,580.07,5713146
2011,08,08,562.98,569,544.35,548.38,6913935
2011,08,09,561,571.39,541.01,571.39,5910254
2011,08,10,562.47,564.12,547.73,549.27,5046687
2011,08,11,554.76,568.5,548.41,561.12,4422442
2011,08,12,569.5,570.5,560.4,564.1,3056834
2011,08,15,553.13,564.99,546.05,557.21,6605403
2011,08,16,552.35,552.44,530.3,538.25,6749390
2011,08,17,540.03,543.69,530.77,532.47,3934171
2011,08,18,523.96,524.89,500.49,505.35,5889161
2011,08,19,499.34,514.87,491.54,491.54,5476067
2011,08,22,504,507,494.53,497.78,4695785
2011,08,23,503.5,521.41,499.06,518.16,4160471
2011,08,24,518.77,530,517.23,522.71,3370817
2011,08,25,530.38,537.27,518.3,520.11,3070980
2011,08,26,519.99,530.45,513.14,526.11,3414383
2011,08,29,534.56,539.45,533.56,539.21,2203664
2011,08,30,538.19,542.99,530.81,541.3,2892773
2011,08,31,544.74,546.3,536,540.27,2394178
2011,09,01,542.06,543.83,531.22,532.9,2227129
2011,09,02,524.26,527.92,520.73,524.87,2211990
2011,09,06,510.8,522.76,510.5,522.64,2564832
2011,09,07,530.45,535.94,527.4,533.73,2337864
2011,09,08,533.8,539.1,531.9,535.3,2170581
2011,09,09,531.18,534.65,521.19,525,2590807
2011,09,12,517.96,530.98,517.5,529.87,2567401
2011,09,13,531.66,533.88,523.4,529.37,2256266
2011,09,14,533.75,536.95,525.82,532.6,2511932
2011,09,15,535.5,544.98,534.56,541.69,2757279
2011,09,16,544.25,546.84,543.14,546.07,3509990
2011,09,19,540.35,549.9,535.38,546.23,2377622
2011,09,20,549.4,558.52,542.67,547.14,2562533
2011,09,21,547.69,555,539.51,539.66,2396931
2011,09,22,525.74,528.78,514,521.37,4163071
2011,09,23,515.69,526.42,514.5,525.42,2477380
2011,09,26,527,532.81,513.25,532.06,2425805
2011,09,27,538.2,547.05,536.05,539,2840119
2011,09,28,542.79,544.02,527.7,528.72,2135633
2011,09,29,536.51,537.3,519.41,527.05,2767698
2011,09,30,520.07,524,514.44,515.22,2342261
2011,10,03,509.87,514.38,495,495.53,4083897
2011,10,04,490.44,502.32,480.6,502.32,3942499
2011,10,05,496.23,507.8,480.77,504.7,4257176
2011,10,06,507.52,515.23,502.6,515,3220101
2011,10,07,516.83,520.5,510.3,515.29,2673623
2011,10,10,524.82,536.97,523.2,536.47,2211667
2011,10,11,533.46,546.8,533.46,542.44,2757147
2011,10,12,547.83,555.23,544.63,548.83,2946783
2011,10,13,550.03,558.49,548.02,558.42,3926924
2011,10,14,599.49,599.6,587.57,592.45,7879613
2011,10,17,583.5,591.83,578,581.05,3751319
2011,10,18,580.19,592.56,577.4,591.22,3615361
2011,10,19,587.34,592.06,579.22,581.06,2760096
2011,10,20,581.8,588.89,579.51,584.33,3205896
2011,10,21,589.51,592.75,586.7,590.19,3393061
2011,10,24,587,599.97,586.5,596.32,3301117
2011,10,25,593,595,582.85,582.97,2390382
2011,10,26,589.95,590.18,572.86,585.9,2639936
2011,10,27,598.42,602.7,593.3,598.23,3435355
2011,10,28,594.52,602.3,594.25,599.92,2275048
2011,10,31,595.09,599.69,591.67,593.51,2304752
2011,11,01,580,592.64,576.75,579.55,2988427
2011,11,02,584.9,587.96,580.48,584.59,1987012
2011,11,03,587,597.41,583.72,597.18,2518471
2011,11,04,593.38,599.74,592.43,595.93,2722908
2011,11,07,593.44,608.72,592.23,608.16,3224923
2011,11,08,609.1,614.37,603.6,612.68,2930000
2011,11,09,604.22,609.39,598.66,601.41,3474168
2011,11,10,605.92,606,591.56,595.32,2621892
2011,11,11,601.03,612.09,598.6,608.4,3754060
2011,11,14,608.08,618.08,607.78,613.2,3074480
2011,11,15,612.86,618.08,610.5,617.01,2517722
2011,11,16,612.08,618.3,610.61,611.22,2433956
2011,11,17,610.05,612.29,596.78,600.25,3263196
2011,11,18,601.1,604.5,593.75,594.78,3289755
2011,11,21,588.01,588.5,572.09,581.49,2832213
2011,11,22,580.04,584.97,575.24,580.31,2206632
2011,11,23,575.35,580.25,570.56,571.06,2230667
2011,11,25,565.19,574.27,561.1,563.8,1627101
2011,11,28,579.92,588.82,576.5,588.4,2585191
2011,11,29,587.81,590.36,581.33,583.19,1728507
2011,11,30,597.95,598.95,592.09,598.79,2853305
2011,12,01,599.65,616,599,614.05,3470682
2011,12,02,617.05,624,616.26,620.59,3737366
2011,12,05,627.64,631.9,622.4,625.82,3096385
2011,12,06,622.97,628.62,620.24,624.17,2258262
2011,12,07,621.68,625.66,618.1,624.19,2085759
2011,12,08,621.04,627.45,615.5,616.11,2281865
2011,12,09,618,629.13,617.01,628.14,2616493
2011,12,12,621.96,625.98,620.29,625.93,2016360
2011,12,13,628.76,636.56,622.85,625.49,3830327
2011,12,14,621.13,624.32,612.49,617.89,3661307
2011,12,15,622.52,624,618.69,619.5,2170868
2011,12,16,624.32,629.32,621.47,625.32,4148163
2011,12,19,628.01,628.5,620,621.72,1883115
2011,12,20,627.94,631.84,627.94,630.41,2218495
2011,12,21,630.06,631.82,618.96,626,2370007
2011,12,22,627.48,631.73,627.01,629.81,1589302
2011,12,23,632,634.68,630.56,633.05,1389835
2011,12,27,632.05,644.49,632,640.42,1528089
2011,12,28,642.75,645,638.1,639.34,1839134
2011,12,29,640.23,643,635.2,642.02,1478208
2011,12,30,642.51,646.76,642.02,645.91,1586981
2012,01,03,652.85,668.15,645.9,665.06,3354670
2012,01,04,665.03,670.25,660.62,668.02,2712487
2012,01,05,662.13,663.97,656.23,659.2,3146543
2012,01,06,659.15,660,649.81,649.94,2540801
2012,01,09,646.16,647,621.23,622.39,5476972
2012,01,10,629.76,633.8,616.91,622.87,4261368
2012,01,11,623.5,629.39,621.12,626.02,2186654
2012,01,12,630.42,632.89,626.5,629.6,1727724
2012,01,13,626.59,626.95,621.06,624.92,2008738
2012,01,17,631.05,631.98,624.99,628.35,1772383
2012,01,18,626.27,634,622.12,633.1,2630622
2012,01,19,640.05,640.99,631.46,639.51,3475405
2012,01,20,590.53,591,581.7,585.49,9979997
2012,01,23,586,588.66,583.16,585.93,3186238
2012,01,24,586.32,587.68,578,580.28,2845117
2012,01,25,577.96,578.71,566.38,570,4767937
2012,01,26,571.76,574.48,564.55,568.07,3123226
2012,01,27,570.51,580.32,569.33,579.93,3409165
2012,01,30,578.74,580,573.4,577.3,2249625
2012,01,31,583.02,584,575.15,580,1750247
2012,02,01,584.94,585.5,579.14,580.71,2202150
2012,02,02,584.87,586.41,582.08,585.33,2299365
2012,02,03,590.67,597.07,588.05,596.2,3023421
2012,02,06,595.1,610.83,594.01,608.55,3589817
2012,02,07,607.15,609.39,603.76,606.06,2029863
2012,02,08,608.39,611.35,604.74,610,1767315
2012,02,09,612.3,614.5,609,611.49,2015513
2012,02,10,607.88,608.13,604,605.79,2193563
2012,02,13,610.47,613.79,605.61,611.85,1714404
2012,02,14,611.54,612,604.76,609.03,1673553
2012,02,15,612.87,612.93,602.56,605.37,2284543
2012,02,16,602.82,608.81,597.73,606.99,2413165
2012,02,17,604.97,607.63,602.4,604.64,2572869
2012,02,21,603.87,617.88,602.88,613.9,2358409
2012,02,22,611.94,616.78,606.71,607.07,1864461
2012,02,23,607,607.94,600.35,605.97,1980358
2012,02,24,607.37,611.65,605.51,610.14,1818817
2012,02,27,606.57,612.36,605.06,609.7,1682176
2012,02,28,610,619.77,607.68,617.95,2664730
2012,02,29,618.5,625.6,615.5,617.87,2648126
2012,03,01,622.26,625.7,618.15,623,2129131
2012,03,02,622,624,620.32,621.48,1495852
2012,03,05,620.43,622.49,611.38,614.23,1517524
2012,03,06,608.03,608.91,593.84,604.93,2978535
2012,03,07,609.03,611.19,605.86,607.01,1191489
2012,03,08,610.15,611.5,606.35,607.22,1269061
2012,03,09,607.95,611.9,600.1,600.26,2450206
2012,03,12,600.2,607,599.26,604.59,1602565
2012,03,13,608.75,617.25,605.15,617.25,2012386
2012,03,14,615,622.78,613.46,615.74,2585834
2012,03,15,616.59,623.5,614.83,621.33,1818029
2012,03,16,620.89,625.91,620.05,625.02,3003376
2012,03,19,623.12,637.27,621.24,633.66,2043860
2012,03,20,630.92,636.06,627.27,634.46,1501128
2012,03,21,634.61,647.39,632.51,640.68,2283604
2012,03,22,638.5,648.8,631,646.03,2319006
2012,03,23,646.49,648.5,640.9,642.32,1829781
2012,03,26,645.01,649.3,639.54,648.6,1653294
2012,03,27,647.03,653.5,644.8,646.51,1910054
2012,03,28,652.12,658.59,651.08,655.51,2354631
2012,03,29,653.44,656.59,644.3,648.43,1775038
2012,03,30,651.75,653.49,641,641.59,1869556
2012,04,02,640.77,647.5,634.84,645.96,2063653
2012,04,03,645.53,647.95,638.64,642.61,1936126
2012,04,04,638.45,639,631.1,635.35,1546549
2012,04,05,632.24,636.43,628.57,632.42,2096734
2012,04,09,628.2,635.33,625.29,630.98,2091032
2012,04,10,633.13,634.5,624.55,626.58,2317997
2012,04,11,633.97,635.68,631.3,635.38,2063418
2012,04,12,642.06,653.14,635.6,651.71,4182785
2012,04,13,647.75,648.99,623.54,624.5,7701031
2012,04,16,623.49,623.81,601.66,605.47,5295815
2012,04,17,608.56,617.69,607.01,610.53,2779450
2012,04,18,608.05,612.8,602.81,608,2420086
2012,04,19,605.36,616.26,599,599.4,3186229
2012,04,20,604.25,608.85,595.83,596.46,3075639
2012,04,23,593,598.45,590.2,597.77,2088915
2012,04,24,598.24,606.63,597.32,601.45,1793526
2012,04,25,604,611.35,602.88,609.69,1613705
2012,04,26,610.92,618,609.7,616.29,1938446
2012,04,27,615.02,616.74,610.6,614.97,1389204
2012,04,30,612.99,616.08,600.61,604.86,1951480
2012,05,01,603.79,611.6,600.19,604.69,1762343
2012,05,02,601.2,608.11,600.61,607.52,1395719
2012,05,03,609.62,614.83,608.95,611.26,1762087
2012,05,04,606.5,607.89,597.21,597.39,2077339
2012,05,07,595,610.57,595,608.69,1908156
2012,05,08,605.53,616.9,600.7,613.78,2475082
2012,05,09,606.82,616.38,601.81,609.03,2184002
2012,05,10,612.95,616.19,610.23,613.05,1446009
2012,05,11,610.35,614.55,605,605.02,1967686
2012,05,14,601.05,608.5,600.58,604.1,1594578
2012,05,15,605.96,615,603.75,611.46,2019516
2012,05,16,617.96,630.1,615.94,629.55,3641587
2012,05,17,634.03,637.85,621.23,622.62,3165383
2012,05,18,625.1,632.42,596.7,600.55,5781165
2012,05,21,600.51,615.69,600,614.15,2871597
2012,05,22,613.44,613.81,596,599.6,2878769
2012,05,23,601.6,609.6,597.12,609,3031328
2012,05,24,609.28,611.92,598.87,602.79,1737666
2012,05,25,601,601.73,588.28,591.23,3351068
2012,05,29,595.81,599.13,588.32,593.8,2461043
2012,05,30,588.16,591.9,583.53,588.39,1810345
2012,05,31,588.72,590,579,579.77,2519522
2012,06,01,571.79,572.65,568.35,571.63,2808049
2012,06,04,570.22,580.49,570.01,578.5,2271885
2012,06,05,575.5,578.13,566.47,570.61,2224064
2012,06,06,576.48,581.97,573.61,580.63,1848815
2012,06,07,587.6,587.89,577.25,578.4,1658197
2012,06,08,576.45,581,574.58,580.3,1296544
2012,06,11,584.91,585.32,566.69,567.97,2340092
2012,06,12,569.5,570.3,558.58,564.95,3071784
2012,06,13,561.5,567,558.68,560.75,1846599
2012,06,14,561.3,565.07,556.52,559.69,2054980
2012,06,15,560.02,563.55,557.09,563.55,2650198
2012,06,18,562.5,574.21,559.25,572.06,2071077
2012,06,19,574.78,584.28,573.12,581.64,1955044
2012,06,20,579.49,580,573.51,576.91,2170111
2012,06,21,579.4,579.84,563.73,564.87,1895817
2012,06,22,568.19,571.12,565.82,570.48,1565847
2012,06,25,567.33,568.09,557.35,561,1373174
2012,06,26,563.32,566.6,559.48,565.05,1197745
2012,06,27,567.99,573.99,566.02,569.59,1583002
2012,06,28,565.9,566.23,557.21,564.47,1779942
2012,06,29,574.96,580.16,572.2,579.84,2124023
2012,07,02,580.21,583,576.5,580.5,1564166
2012,07,03,580.01,588.41,578,587,1223355
2012,07,05,588.76,600.06,588.54,596.52,2078787
2012,07,06,592.45,593.52,582.82,585.48,2028427
2012,07,09,584.72,588.6,581.25,586.01,1545313
2012,07,10,589.98,592.43,578.74,582.3,1801401
2012,07,11,576.53,577.85,564.94,571.56,3309232
2012,07,12,567.5,571.93,562.09,570.36,2190299
2012,07,13,572.15,579.15,568.55,576.49,1737120
2012,07,16,576,579.19,571.78,574.12,1361973
2012,07,17,578.43,580.67,568.4,576.57,1618734
2012,07,18,576.98,583.69,576.13,579.97,1429416
2012,07,19,586.05,598.48,586,594.05,3547074
2012,07,20,608.76,612.94,598.18,610.59,6208082
2012,07,23,600.48,618.35,598.25,615.56,3441922
2012,07,24,615.04,617.93,604.34,607.42,1890957
2012,07,25,608.32,613.38,605.37,607.78,1599379
2012,07,26,614.92,616.87,610.03,613.98,1569135
2012,07,27,619.39,634.84,617.5,634.35,3291253
2012,07,30,636.74,642.6,629.5,632.41,2033428
2012,07,31,628.26,636.5,628.22,633.61,1670347
2012,08,01,637.3,639.51,631.38,632.23,1762067
2012,08,02,625.51,638.03,623.41,629.15,1864253
2012,08,03,640,643.72,628.73,641.2,1801791
2012,08,06,639.4,649.38,639.22,642.98,1696230
2012,08,07,642.02,644.26,636.47,640.27,1904508
2012,08,08,639.05,645.87,638.5,641.62,1219991
2012,08,09,644.51,646.37,641.52,642.04,1019883
2012,08,10,638.35,642.18,636.13,642.01,1358367
2012,08,13,647.05,660,646.68,659.94,3131969
2012,08,14,659.25,672.85,659,668.67,3546398
2012,08,15,670.7,674.25,664.1,667.5,2330723
2012,08,16,667.51,674.64,667.08,672.95,1626463
2012,08,17,674.12,676.9,671.7,676.9,2208444
2012,08,20,675.5,678.87,672.66,675.32,1661383
2012,08,21,673.11,678,662.17,668.73,2092086
2012,08,22,667.5,680.64,666.7,677.57,1790482
2012,08,23,674.27,680.48,671,676.64,1664746
2012,08,24,675.6,680.45,674.08,677.95,1251436
2012,08,27,663.29,672,659.24,668.17,2463254
2012,08,28,665,677.62,664.74,677.2,1993381
2012,08,29,677.36,688.99,676.15,688.18,2813720
2012,08,30,683.85,687.39,680.18,681.3,1514091
2012,08,31,684,688.58,680.04,686.02,1903588
2012,09,04,684.55,685,673.5,681.3,1732676
2012,09,05,680,686.5,679.14,680.51,1612486
2012,09,06,685.96,699.89,684.73,698.93,2850603
2012,09,07,700,712.25,697.67,705.69,3041552
2012,09,10,709.8,712.81,698.39,700.58,2377701
2012,09,11,697.96,700.65,691,693.12,1754976
2012,09,12,689.41,694.91,680.88,690.41,2423382
2012,09,13,693.04,709,690.54,705.84,2459120
2012,09,14,709.65,713,707.01,708.24,2380194
2012,09,17,708.11,712.88,705,709.3,1356967
2012,09,18,707.78,718.59,706.78,717.76,1988409
2012,09,19,717.5,728.56,716.41,727.56,2596300
2012,09,20,724.71,731.38,721.22,727.09,2734923
2012,09,21,732.21,734.92,730.12,733.22,4341116
2012,09,24,730.85,749.99,730.25,749.92,3340390
2012,09,25,753.05,764.89,747.66,747.88,5800004
2012,09,26,750.55,761.24,741,753.15,5569915
2012,09,27,760,762.84,751.65,755.49,3757815
2012,09,28,754.25,759.3,751.15,754.63,2489374
2012,10,01,759.05,765,756.21,761.41,2842531
2012,10,02,765.2,765.99,750.27,757.1,2720291
2012,10,03,755.64,763.92,752.2,762.67,2092404
2012,10,04,762.75,769.89,759.4,767.54,2343713
2012,10,05,770.96,774.38,765.01,766.17,2589641
2012,10,08,761,763.58,754.15,757.51,1864439
2012,10,09,759.67,761.32,742.53,743.78,2894606
2012,10,10,741.86,747.53,738.29,744.13,1962344
2012,10,11,752.9,758.5,750.29,752.29,2220516
2012,10,12,751.8,754.9,744.1,744.92,2249004
2012,10,15,741.94,743.83,730.7,741.55,2787728
2012,10,16,739.25,746.99,736.46,745.88,1944251
2012,10,17,743.87,756.34,740.26,755.37,2161278
2012,10,18,755.54,759.43,676,692.97,11909943
2012,10,19,705.66,706.7,672,681.08,11126183
2012,10,22,680.7,684.63,669.7,678.52,3734932
2012,10,23,672.11,687.33,672,681.69,2801553
2012,10,24,686.8,687,675.27,677.54,2353783
2012,10,25,680,682,673.51,677.8,1561300
2012,10,26,676.5,683.03,671.2,676.33,1812875
2012,10,31,679.86,681,675,678.07,1336315
2012,11,01,679.5,690.9,678.72,688.37,1859384
2012,11,02,694.79,695.55,687.37,688.58,2157847
2012,11,05,684.05,686.86,675.56,682.28,1548402
2012,11,06,685.48,686.5,677.55,681.13,1483664
2012,11,07,675.53,678.23,666.72,667.55,2103986
2012,11,08,670.12,671.49,651.23,653.58,2462407
2012,11,09,654.65,668.34,650.3,663.24,2981478
2012,11,12,663.75,669.8,660.87,665.88,1226761
2012,11,13,663,667.6,658.23,658.76,1407812
2012,11,14,660.66,662.18,650.5,651.92,1475445
2012,11,15,650.01,660,643.9,648.05,1734117
2012,11,16,645.99,653.02,636,648.86,3368673
2012,11,19,656.04,668.92,655.53,668.07,1992759
2012,11,20,670,678,664.57,668.88,2014891
2012,11,21,668.99,669.8,660.4,666.36,2012929
2012,11,23,669.97,670,665.3,666.01,982631
2012,11,26,666.45,667,659.02,661.09,1747854
2012,11,27,660.17,675,658,670.72,2349584
2012,11,28,668.49,684.91,663.89,683.74,2848282
2012,11,29,687.79,693.9,682,692.37,2664413
2012,11,30,690.2,699.22,685.69,698.72,2771905
2012,12,03,702.25,705.89,694.14,694.14,2017066
2012,12,04,695.28,695.51,685.7,691.34,1647064
2012,12,05,691.51,694.5,682.33,687.11,1745975
2012,12,06,687.59,695.61,684.51,690.97,1396649
2012,12,07,694.4,696.88,682.42,684.2,1765938
2012,12,10,685.39,691.65,683.79,685.27,1234175
2012,12,11,690,701.92,687.72,697.07,2463666
2012,12,12,699.23,703.51,693.48,697.37,2292009
2012,12,13,716,716.48,699.55,702.32,3152394
2012,12,14,699.17,707.82,698.43,701.22,1983336
2012,12,17,705.5,721.18,704.02,720.94,2896033
2012,12,18,716.6,729.1,715.05,721.82,2854478
2012,12,19,720.72,723,716.68,720.33,1702220
2012,12,20,723.26,724.65,716.97,722.22,1541781
2012,12,21,713.97,718.82,710.52,715.69,3776842
2012,12,24,714.51,715.18,707.47,709.25,870718
2012,12,26,707.99,712.88,702.41,708.5,1137283
2012,12,27,707.56,708.87,698.61,707.83,1552715
2012,12,28,701,706.91,700.16,701.5,1101414
2012,12,31,699.5,710.57,696,707.15,1824021
2013,01,02,720.19,727,716.55,721.63,2190480
2013,01,03,724.93,731.92,720.72,722.58,2136338
2013,01,04,729.31,741.44,727.7,737.94,2566015
2013,01,07,735.63,739.38,730.63,734.38,1547711
2013,01,08,735.54,736.3,724.44,732.39,1538228
2013,01,09,732.28,738.15,728.61,737.6,1894298
